"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2022,"REG","SF",15,"00-0033280","RB","Christian McCaffrey","Christian","McCaffrey",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-12-14 21:02:16
2022,"REG","SF",15,"00-0031345","QB","Jimmy Garoppolo","Jimmy","Garoppolo","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2022-12-14 21:02:42
2022,"REG","SF",15,"00-0035026","DT","Kevin Givens","Kevin","Givens","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-12-14 21:02:47
2022,"REG","SF",15,"00-0034263","S","Tarvarius Moore","Tarvarius","Moore","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-12-14 21:03:01
2022,"REG","SF",15,"00-0032402","DT","Hassan Ridgeway","Hassan","Ridgeway","Pectoral",NA,"Out","Pectoral",NA,"Did Not Participate In Practice",2022-12-14 21:03:16
2022,"REG","SF",15,"00-0035719","WR","Deebo Samuel","Deebo","Samuel","Ankle","Knee","Out","Ankle","Knee","Did Not Participate In Practice",2022-12-14 21:03:23
2022,"REG","SF",15,"00-0037830","CB","Samuel Womack","Samuel","Womack","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-12-14 21:03:33
2022,"REG","SF",15,"00-0030946","DE","Kerry Hyder","Kerry","Hyder","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-12-14 21:02:34
2022,"REG","SF",15,"00-0037834","QB","Brock Purdy","Brock","Purdy","Oblique","Rib","Questionable","Oblique","Rib","Limited Participation in Practice",2022-12-14 21:02:34
2022,"REG","SF",15,"00-0037008","CB","Ambry Thomas","Ambry","Thomas","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-12-14 21:02:34
2022,"REG","TB",15,"00-0029562","LB","Lavonte David","Lavonte","David",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-12-16 21:01:41
2022,"REG","TB",15,"00-0029657","DT","Akiem Hicks","Akiem","Hicks",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-12-16 21:01:54
2022,"REG","TB",15,"00-0034682","LB","Genard Avery","Genard","Avery","Abdomen","Oblique","Out","Abdomen","Oblique","Did Not Participate In Practice",2022-12-16 21:02:02
2022,"REG","TB",15,"00-0035699","CB","Jamel Dean","Jamel","Dean","Toe",NA,"Out","Toe",NA,"Did Not Participate In Practice",2022-12-16 21:02:09
2022,"REG","TB",15,"00-0033129","LB","Carl Nassib","Carl","Nassib","Pectoral",NA,"Out","Pectoral",NA,"Did Not Participate In Practice",2022-12-16 21:02:20
2022,"REG","TB",15,"00-0034773","DT","Vita Vea","Vita","Vea","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2022-12-16 21:02:25
2022,"REG","TB",15,"00-0035681","S","Mike Edwards","Mike","Edwards","Hamstring",NA,"Questionable","Hamstring",NA,"Full Participation in Practice",2022-12-16 21:01:57
2022,"REG","TB",15,"00-0035239","CB","Sean Murphy-Bunting","Sean","Murphy-Bunting","Quadricep",NA,"Questionable","Quadricep",NA,"Full Participation in Practice",2022-12-16 21:01:57
2022,"REG","TB",15,"00-0036967","LB","Joe Tryon","Joe","Tryon","Hip",NA,"Questionable","Hip",NA,"Full Participation in Practice",2022-12-16 21:01:57
2022,"REG","TB",15,"00-0027944","WR","Julio Jones","Julio","Jones","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-12-16 21:01:57
2022,"REG","TB",15,"00-0036411","S","Antoine Winfield","Antoine","Winfield","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-12-16 21:01:57
2022,"REG","TB",15,"00-0036406","T","Tristan Wirfs","Tristan","Wirfs","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-12-16 21:01:57
2022,"REG","TEN",15,"00-0037617","RB","Hassan Haskins","Hassan","Haskins",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2022-12-16 19:59:41
2022,"REG","TEN",15,"00-0032764","RB","Derrick Henry","Derrick","Henry",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-12-16 20:00:16
2022,"REG","TEN",15,"00-0029701","QB","Ryan Tannehill","Ryan","Tannehill",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-12-16 19:59:41
2022,"REG","TEN",15,"00-0030431","WR","Robert Woods","Robert","Woods",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-12-16 19:59:41
2022,"REG","TEN",15,"00-0035649","G","Nate Davis","Nate","Davis",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2022-12-16 20:00:05
2022,"REG","TEN",15,"00-0029413","C","Ben Jones","Ben","Jones",NA,NA,NA,"Neck",NA,"Limited Participation in Practice",2022-12-16 19:59:41
2022,"REG","TEN",15,"00-0031097","CB","Terrance Mitchell","Terrance","Mitchell",NA,NA,NA,"Hamstring",NA,"Limited Participation in Practice",2022-12-16 19:59:41
2022,"REG","TEN",15,"00-0035643","DT","Jeffery Simmons","Jeffery","Simmons",NA,NA,NA,"Ankle",NA,"Limited Participation in Practice",2022-12-16 20:00:35
2022,"REG","TEN",15,"00-0031254","DE","Denico Autry","Denico","Autry","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-12-16 20:01:13
2022,"REG","TEN",15,"00-0037593","CB","Tre Avery","Tre","Avery","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-12-16 20:01:18
2022,"REG","TEN",15,"00-0033367","WR","C.J. Board","C.J.","Board","Rib",NA,"Out","Rib",NA,"Did Not Participate In Practice",2022-12-16 20:01:24
2022,"REG","TEN",15,"00-0037742","WR","Treylon Burks","Treylon","Burks","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-12-16 20:01:31
2022,"REG","TEN",15,"00-0036416","CB","Kristian Fulton","Kristian","Fulton","Groin",NA,"Out","Groin",NA,"Did Not Participate In Practice",2022-12-16 20:01:50
2022,"REG","TEN",15,"00-0034253","RB","Dontrell Hilliard","Dontrell","Hilliard","Neck",NA,"Out","Neck",NA,"Did Not Participate In Practice",2022-12-16 20:02:03
2022,"REG","TEN",15,"00-0035632","S","Amani Hooker","Amani","Hooker","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-12-16 20:02:15
2022,"REG","WAS",15,"00-0036618","T","Samuel Cosmi","Samuel","Cosmi",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-12-16 18:44:20
2022,"REG","WAS",15,"00-0036614","LB","Jamin Davis","Jamin","Davis",NA,NA,NA,"Thumb",NA,"Full Participation in Practice",2022-12-16 18:44:20
2022,"REG","WAS",15,"00-0036671","WR","Dax Milne","Dax","Milne",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2022-12-16 18:44:20
2022,"REG","WAS",15,"00-0036351","DE","James Smith-Williams","James","Smith-Williams",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2022-12-16 18:44:20
2022,"REG","WAS",15,"00-0035647","DE","Montez Sweat","Montez","Sweat",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2022-12-16 18:44:20
2022,"REG","WAS",15,"00-0031362","G","Trai Turner","Trai","Turner",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-12-16 18:44:20
2022,"REG","WAS",15,"00-0036328","RB","Antonio Gibson","Antonio","Gibson",NA,NA,NA,"Foot",NA,"Limited Participation in Practice",2022-12-16 18:44:20
2022,"REG","WAS",15,"00-0031122","G","Andrew Norwell","Andrew","Norwell",NA,NA,NA,"Shoulder",NA,"Limited Participation in Practice",2022-12-16 18:44:20
2022,"REG","WAS",15,"00-0037746","RB","Brian Robinson","Brian","Robinson",NA,NA,NA,"Quadricep",NA,"Limited Participation in Practice",2022-12-16 18:44:20
2022,"REG","WAS",15,"00-0036334","T","Saahdiq Charles","Saahdiq","Charles","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-12-16 18:45:07
2022,"REG","WAS",15,"00-0031500","DE","Efe Obada","Efe","Obada","Finger",NA,"Questionable","Finger",NA,"Limited Participation in Practice",2022-12-16 18:44:59
2022,"REG","WAS",15,"00-0034104","WR","Cam Sims","Cam","Sims","Back",NA,"Questionable","Back",NA,"Limited Participation in Practice",2022-12-16 18:44:59
2022,"REG","WAS",15,"00-0036625","CB","Benjamin St-Juste","Benjamin","St-Juste","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2022-12-16 18:44:59
2022,"REG","WAS",15,"00-0036321","DE","Chase Young","Chase","Young","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2022-12-16 18:44:59
2022,"REG","ARI",16,"00-0033631","T","Rashaad Coward","Rashaad","Coward",NA,NA,NA,"Chest",NA,"Full Participation in Practice",2022-12-23 20:28:35
2022,"REG","ARI",16,"00-0035500","WR","Greg Dortch","Greg","Dortch",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-12-23 20:29:08
2022,"REG","ARI",16,"00-0032127","LB","Markus Golden","Markus","Golden",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-12-23 20:29:16
2022,"REG","ARI",16,"00-0037747","CB","Christian Matthew","Christian","Matthew",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-12-23 20:29:28
2022,"REG","ARI",16,"00-0034490","LB","Ezekiel Turner","Ezekiel","Turner",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-12-23 20:29:41
2022,"REG","ARI",16,"00-0036884","CB","Marco Wilson","Marco","Wilson",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2022-12-23 20:29:49
2022,"REG","ARI",16,"00-0035248","DE","Zach Allen","Zach","Allen","Hand",NA,"Out","Hand",NA,"Did Not Participate In Practice",2022-12-23 20:31:09
2022,"REG","ARI",16,"00-0035236","CB","Byron Murphy","Byron","Murphy","Back",NA,"Out","Back",NA,"Did Not Participate In Practice",2022-12-23 20:31:15
2022,"REG","ARI",16,"00-0027688","QB","Colt McCoy","Colt","McCoy","Concussion",NA,"Out","Concussion",NA,"Limited Participation in Practice",2022-12-23 20:31:29
2022,"REG","ARI",16,"00-0029316","T","Kelvin Beachum","Kelvin","Beachum","Knee","Ankle","Questionable","Knee","Ankle","Limited Participation in Practice",2022-12-23 20:30:46
2022,"REG","ARI",16,"00-0035662","WR","Marquise Brown","Marquise","Brown","Groin",NA,"Questionable","Groin",NA,"Limited Participation in Practice",2022-12-23 20:30:46
2022,"REG","ARI",16,"00-0032132","G","Max Garcia","Max","Garcia","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2022-12-23 20:30:46
2022,"REG","ARI",16,"00-0032933","CB","Antonio Hamilton","Antonio","Hamilton","Back",NA,"Questionable","Back",NA,"Limited Participation in Practice",2022-12-23 20:30:46
2022,"REG","ARI",16,"00-0032560","S","Charles Washington","Charles","Washington","Chest",NA,"Questionable","Chest",NA,"Limited Participation in Practice",2022-12-23 20:30:46
2022,"REG","ATL",16,"00-0030578","RB","Cordarrelle Patterson","Cordarrelle","Patterson",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-12-21 20:53:02
2022,"REG","ATL",16,"00-0035698","T","Chuma Edoga","Chuma","Edoga","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-12-22 18:40:26
2022,"REG","BAL",16,"00-0036158","RB","J.K. Dobbins","J.K.","Dobbins",NA,NA,NA,"Not injury related - resting player","Knee","Did Not Participate In Practice",2022-12-20 21:35:32
2022,"REG","BAL",16,"00-0028008","LB","Justin Houston","Justin","Houston",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-12-20 21:36:44
2022,"REG","BAL",16,"00-0031330","T","Morgan Moses","Morgan","Moses",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-12-20 21:37:28
2022,"REG","BAL",16,"00-0027867","DE","Jason Pierre-Paul","Jason","Pierre-Paul",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-12-22 19:23:39
2022,"REG","BAL",16,"00-0032965","T","Ronnie Stanley","Ronnie","Stanley",NA,NA,NA,"Not injury related - resting player","Ankle","Did Not Participate In Practice",2022-12-22 19:23:25
2022,"REG","BAL",16,"00-0029592","G","Kevin Zeitler","Kevin","Zeitler",NA,NA,NA,"Not injury related - resting player","Knee","Did Not Participate In Practice",2022-12-20 21:38:07
2022,"REG","BAL",16,"00-0036331","WR","Devin Duvernay","Devin","Duvernay",NA,NA,NA,"Foot",NA,"Limited Participation in Practice",2022-12-20 21:35:46
2022,"REG","BAL",16,"00-0026190","DE","Calais Campbell","Calais","Campbell","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-12-22 19:24:04
2022,"REG","BAL",16,"00-0034796","QB","Lamar Jackson","Lamar","Jackson","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2022-12-22 19:24:11
2022,"REG","BAL",16,"00-0032165","CB","Marcus Peters","Marcus","Peters","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2022-12-22 19:24:18
2022,"REG","BAL",16,"00-0035993","QB","Tyler Huntley","Tyler","Huntley","right Shoulder",NA,"Questionable","right Shoulder",NA,"Limited Participation in Practice",2022-12-22 19:23:57
2022,"REG","BUF",16,"00-0031588","WR","Stefon Diggs","Stefon","Diggs",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-12-22 19:18:33
2022,"REG","BUF",16,"00-0028063","RB","Taiwan Jones","Taiwan","Jones",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-12-22 19:18:50
2022,"REG","BUF",16,"00-0034857","QB","Josh Allen","Josh","Allen",NA,NA,NA,"right Elbow",NA,"Full Participation in Practice",2022-12-22 19:18:17
2022,"REG","BUF",16,"00-0035382","C","Ryan Bates","Ryan","Bates",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-12-22 19:18:17
2022,"REG","BUF",16,"00-0036192","DE","A.J. Epenesa","A.J.","Epenesa",NA,NA,NA,"Elbow",NA,"Full Participation in Practice",2022-12-22 19:18:17
2022,"REG","BUF",16,"00-0035357","CB","Cameron Lewis","Cameron","Lewis",NA,NA,NA,"Forearm",NA,"Full Participation in Practice",2022-12-22 19:18:17
2022,"REG","BUF",16,"00-0033571","LB","Matt Milano","Matt","Milano",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-12-22 19:19:19
2022,"REG","BUF",16,"00-0030114","S","Jordan Poyer","Jordan","Poyer",NA,NA,NA,"Not injury related - resting player","Knee","Full Participation in Practice",2022-12-22 19:19:05
2022,"REG","BUF",16,"00-0027648","G","Rodger Saffold","Rodger","Saffold",NA,NA,NA,"Not injury related - resting player","Knee","Full Participation in Practice",2022-12-22 19:18:17
2022,"REG","BUF",16,"00-0036553","DE","Carlos Basham","Carlos","Basham","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2022-12-22 19:19:34
2022,"REG","BUF",16,"00-0031936","C","Mitch Morse","Mitch","Morse","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-12-22 19:19:41
2022,"REG","BUF",16,"00-0035230","DT","Ed Oliver","Ed","Oliver","Calf",NA,"Questionable","Calf",NA,"Did Not Participate In Practice",2022-12-22 19:19:28
2022,"REG","BUF",16,"00-0031557","DE","Jordan Phillips","Jordan","Phillips","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2022-12-22 19:19:28
2022,"REG","CAR",16,"00-0033284","T","Taylor Moton","Taylor","Moton",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2022-12-20 19:26:19
2022,"REG","CAR",16,"00-0035950","S","Myles Hartsfield","Myles","Hartsfield",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-12-22 19:10:35
2022,"REG","CAR",16,"00-0036281","CB","C.J. Henderson","C.J.","Henderson",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2022-12-22 19:10:47
2022,"REG","CAR",16,"00-0036944","CB","Jaycee Horn","Jaycee","Horn",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-12-22 19:10:09
2022,"REG","CAR",16,"00-0034372","LB","Joel Iyiegbuniwe","Joel","Iyiegbuniwe",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2022-12-22 19:09:49
2022,"REG","CAR",16,"00-0034365","TE","Ian Thomas","Ian","Thomas",NA,NA,NA,"Thigh",NA,"Full Participation in Practice",2022-12-22 19:10:21
2022,"REG","CHI",16,"00-0037129","CB","Josh Blackwell","Josh","Blackwell",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-12-22 18:33:23
2022,"REG","CHI",16,"00-0036905","T","Larry Borom","Larry","Borom",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-12-22 18:33:23
2022,"REG","CHI",16,"00-0035624","WR","N'Keal Harry","N'Keal","Harry",NA,NA,NA,"Back",NA,"Full Participation in Practice",2022-12-22 18:33:23
2022,"REG","CHI",16,"00-0034677","DT","Justin Jones","Justin","Jones",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-12-22 18:33:23
2022,"REG","CHI",16,"00-0029672","T","Riley Reiff","Riley","Reiff",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2022-12-22 18:33:23
2022,"REG","CHI",16,"00-0034992","DT","Armon Watts","Armon","Watts",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2022-12-22 18:33:23
2022,"REG","CHI",16,"00-0034279","WR","Equanimeous St. Brown","Equanimeous","St. Brown","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2022-12-22 18:35:02
2022,"REG","CHI",16,"00-0036307","CB","Kindle Vildor","Kindle","Vildor","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2022-12-22 18:35:11
2022,"REG","CHI",16,"00-0035259","TE","Trevon Wesco","Trevon","Wesco","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2022-12-22 18:35:25
2022,"REG","CHI",16,"00-0036326","WR","Chase Claypool","Chase","Claypool","Knee",NA,"Doubtful","Knee",NA,"Did Not Participate In Practice",2022-12-22 18:34:10
2022,"REG","CHI",16,"00-0036953","T","Teven Jenkins","Teven","Jenkins","Neck",NA,"Doubtful","Neck",NA,"Did Not Participate In Practice",2022-12-22 18:34:26
2022,"REG","CHI",16,"00-0032768","G","Cody Whitehair","Cody","Whitehair","Knee",NA,"Doubtful","Knee",NA,"Did Not Participate In Practice",2022-12-22 18:35:32
2022,"REG","CHI",16,"00-0036292","CB","Jaylon Johnson","Jaylon","Johnson","Finger","Rib","Questionable","Finger","Rib","Limited Participation in Practice",2022-12-22 18:33:50
2022,"REG","CIN",16,"00-0031534","T","La'el Collins","La'el","Collins",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-12-22 18:54:17
2022,"REG","CIN",16,"00-0033935","DE","Trey Hendrickson","Trey","Hendrickson",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2022-12-22 18:54:30
2022,"REG","CIN",16,"00-0036410","WR","Tee Higgins","Tee","Higgins",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2022-12-22 18:54:17
2022,"REG","CIN",16,"00-0032521","CB","Mike Hilton","Mike","Hilton",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2022-12-22 18:54:37
2022,"REG","CIN",16,"00-0032424","DT","D.J. Reader","D.J.","Reader",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2022-12-22 18:54:17
2022,"REG","CIN",16,"00-0032379","CB","Eli Apple","Eli","Apple",NA,NA,NA,"Ankle",NA,"Limited Participation in Practice",2022-12-22 18:54:17
2022,"REG","CIN",16,"00-0033292","WR","Trent Taylor","Trent","Taylor",NA,NA,NA,"Hamstring",NA,"Limited Participation in Practice",2022-12-22 18:54:17
2022,"REG","CIN",16,"00-0034834","DE","Sam Hubbard","Sam","Hubbard","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2022-12-22 18:55:06
2022,"REG","CIN",16,"00-0037753","CB","Cam Taylor-Britt","Cam","Taylor-Britt","Shoulder",NA,"Questionable","Shoulder",NA,"Full Participation in Practice",2022-12-22 18:56:22
2022,"REG","CIN",16,"00-0036881","DT","Jay Tufele","Jay","Tufele","Illness",NA,"Questionable","Illness",NA,"Full Participation in Practice",2022-12-22 18:56:43
2022,"REG","CIN",16,"00-0034446","CB","Jalen Davis","Jalen","Davis","Thumb",NA,"Questionable","Thumb",NA,"Limited Participation in Practice",2022-12-22 18:55:59
2022,"REG","CIN",16,"00-0034830","TE","Hayden Hurst","Hayden","Hurst","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2022-12-22 18:56:09
2022,"REG","CLE",16,"00-0037257","WR","David Bell","David","Bell",NA,NA,NA,"Toe",NA,"Full Participation in Practice",2022-12-22 18:52:39
